video_id,start_time,end_time,action,split,idx
IWs_DMeJXUI,1,11,car engine knocking,train,68279
IWs_DMeJXUI,15,25,car engine knocking,train,68280
IWvA2ZlAK2g,11,21,cap gun shooting,train,68281
IWvA2ZlAK2g,28,38,cap gun shooting,train,68282
IX--QYt0f08,31,41,black capped chickadee calling,train,68283
IX--QYt0f08,57,67,black capped chickadee calling,train,68284
IX08aBvnA8Y,181,191,beat boxing,train,68285
IX1nQX-OsiU,0,10,tap dancing,train,68286
IX1nQX-OsiU,12,22,tap dancing,train,68287
IX46gdq376M,0,10,people crowd,train,68288
IX5VOhSBT94,22,32,bull bellowing,train,68289
IX5VOhSBT94,34,44,bull bellowing,train,68290
IX7hWXm0rrg,67,77,playing badminton,train,68291
IXAL71JiSAI,30,40,dog barking,train,68292
IXC6NHXltx0,225,235,playing accordion,train,68293
IXDTjTi3Pcw,79,89,horse neighing,train,68294
IXF3m_nOSW0,37,47,machine gun shooting,train,68295
IXHBfOul1YY,420,430,cattle mooing,train,68296
IXITfNfDNSs,170,180,people cheering,train,68297
IXIWA4jqclI,110,120,playing flute,train,68298
IXJbDl6kdzk,237,247,playing badminton,train,68299
IXJc0EGcmWo,34,44,woodpecker pecking tree,train,68300
IXJc0EGcmWo,67,77,woodpecker pecking tree,train,68301
IXK4jD-mFLY,44,54,tapping guitar,train,68302
IXKMzUr2sIo,94,104,disc scratching,test,68303
IXM05dPfKmo,30,40,wind noise,test,68304
IXPOlRXwJ5c,135,145,playing sitar,train,68305
IXPOlRXwJ5c,159,169,playing sitar,train,68306
IXRg1-m8bSc,30,40,fireworks banging,train,68307
IXT5uZ_T5PI,30,40,chicken clucking,train,68308
IXTJfi5PUdk,0,10,black capped chickadee calling,test,68309
IXTwunk_kIk,30,40,people whispering,train,68310
IXXwVEGABjA,17,27,playing theremin,train,68311
IXXwVEGABjA,40,50,playing theremin,train,68312
IXYY8xc0Ktk,42,52,playing darts,train,68313
IXYY8xc0Ktk,118,128,playing darts,train,68314
IXer2jSPFWo,66,76,rapping,train,68315
IXghBspzZK0,50,60,helicopter,train,68316
IXgmcTU6bAE,30,40,playing harpsichord,train,68317
IXgoastfwW0,822,832,people eating crisps,train,68318
IXgoastfwW0,940,950,people eating crisps,train,68319
IXiI7ZKRok4,75,85,beat boxing,train,68320
IXlK03AvFfs,58,68,playing oboe,train,68321
IXlO8OoWz3E,50,60,wind noise,train,68322
IXpDDSNuUXE,30,40,motorboat speedboat acceleration,train,68323
IXrrK3gtxNc,79,89,vacuum cleaner cleaning floors,train,68324
IXrrK3gtxNc,89,99,vacuum cleaner cleaning floors,train,68325
IXu7epCrRGk,14,24,parrot talking,train,68326
IXv9mPXBEoo,370,380,stream burbling,train,68327
IXwkXj1abrY,146,156,playing badminton,train,68328
IY1z_vNErsU,98,108,playing harmonica,train,68329
IY1z_vNErsU,151,161,playing harmonica,train,68330
IY2zj9PQYVQ,80,90,people crowd,train,68331
IY4kljb___4,0,10,ice cream truck ice cream van,train,68332
IY5S8b0M5w0,280,290,playing french horn,train,68333
IYANI-PEc1U,30,40,engine accelerating revving vroom,train,68334
IYANycbB8NI,194,204,hammering nails,train,68335
IYCXWeY_IZo,30,40,baby crying,train,68336
IYFHq9EOmp0,520,530,people screaming,train,68337
IYFq35F80hY,20,30,dog barking,train,68338
IYJCe5fZJdI,322,332,playing bass guitar,train,68339
IYJyh_Lox7w,0,10,cuckoo bird calling,train,68340
IYJyh_Lox7w,11,21,cuckoo bird calling,train,68341
IYR-Np5o30s,59,69,people cheering,train,68342
IYR-Np5o30s,144,154,people cheering,train,68343
IYRTVZ2iULI,40,50,playing cymbal,train,68344
IYU226_7Iwo,342,352,basketball bounce,train,68345
IYXDlgv8pTc,0,10,dog barking,train,68346
IYXniPUh2v4,22,32,vehicle horn car horn honking,train,68347
IYYS_YamQgM,30,40,driving motorcycle,train,68348
IY_0tc56N5g,23,33,playing theremin,train,68349
IY_0tc56N5g,37,47,playing theremin,train,68350
IY_EZZBFbZ4,40,50,fireworks banging,train,68351
IYazyysm8G4,113,123,underwater bubbling,train,68352
IYazyysm8G4,187,197,underwater bubbling,train,68353
IYb979x1b_8,0,10,pheasant crowing,train,68354
IYcT9PEqo8Y,150,160,people sobbing,train,68355
IYcVpa-l6dA,395,405,snake rattling,train,68356
IYcVpa-l6dA,407,417,snake rattling,train,68357
IYhbC0LnCsU,3,13,ice cracking,train,68358
IYhbC0LnCsU,61,71,ice cracking,train,68359
IYhgErPWTpg,134,144,ice cream truck ice cream van,train,68360
IYhq5aun18M,106,116,police radio chatter,train,68361
IYhq5aun18M,181,191,police radio chatter,train,68362
IYhvCyjM29g,4,14,baby babbling,train,68363
IYhvCyjM29g,26,36,baby babbling,train,68364
IYiDgUahOEw,335,345,playing bassoon,train,68365
IYiHhVWrh0w,30,40,tapping guitar,test,68366
IYicNDR_BWA,163,173,playing hammond organ,train,68367
IYicNDR_BWA,224,234,playing hammond organ,train,68368
IYkad3eGl1E,5,15,vehicle horn car horn honking,train,68369
IYl3ROMG6gc,30,40,horse neighing,train,68370
IYllzXfvkmY,20,30,people coughing,test,68371
IYmDH6hYZ3Q,48,58,playing shofar,train,68372
IYmDH6hYZ3Q,173,183,playing shofar,train,68373
IYn1DnU1zrY,0,10,pheasant crowing,train,68374
IYo9fw2RB_4,0,10,opening or closing drawers,train,68375
IYqp5sJAlPs,54,64,cat growling,train,68376
IYwCEPIu8Lw,52,62,playing saxophone,train,68377
IYwJ6LJ66E0,40,50,bird chirping tweeting,train,68378
IYzE-9Ng2oE,656,666,rapping,train,68379
IYzE-9Ng2oE,763,773,rapping,train,68380
IZ2hLZCF5dw,0,10,people coughing,train,68381
IZ3GBQx5g3I,150,160,waterfall burbling,train,68382
IZ3vSgL_CLA,40,50,driving buses,train,68383
IZ51tUuibq8,30,40,owl hooting,test,68384
IZ5ta34oUWg,30,40,wind noise,train,68385
IZ6IgSG2AEU,60,70,male singing,train,68386
IZ7DHivuA-I,352,362,railroad car train wagon,train,68387
IZ9JfjL_Qj8,554,564,playing bassoon,train,68388
IZAasx5KIKE,10,20,fireworks banging,train,68389
IZC5-yGRThA,2,12,owl hooting,train,68390
IZC5-yGRThA,24,34,owl hooting,train,68391
IZCAxLMALHM,110,120,playing banjo,train,68392
IZFXnHlsITs,114,124,foghorn,test,68393
IZIWAhVkXzc,45,55,playing timpani,train,68394
IZIxQ465y7Q,100,110,people burping,train,68395
IZLn7IjGJKI,0,10,people crowd,test,68396
IZLpZ41_Vj8,424,434,eletric blender running,train,68397
IZQPvlIJEoI,30,40,rowboat canoe kayak rowing,test,68398
IZQv6lPBdLQ,100,110,playing accordion,train,68399
IZR4G9Hhy5U,30,40,playing cello,test,68400
IZR6yuDevUc,101,111,bowling impact,train,68401
IZR6yuDevUc,171,181,bowling impact,train,68402
IZ_FwYrGGXA,29,39,chinchilla barking,test,68403
IZ_ZbhVjfMw,475,485,turkey gobbling,train,68404
IZ_ZbhVjfMw,534,544,turkey gobbling,train,68405
IZdBjkqyhhc,27,37,dog bow-wow,train,68406
IZffL8aQW9w,30,40,horse neighing,train,68407
IZhiA0OGa5Y,110,120,skidding,train,68408
IZiEWWNZ594,2,12,pigeon dove cooing,train,68409
IZiz8hNStYY,80,90,singing bowl,train,68410
IZj-NCD3RKI,197,207,playing table tennis,train,68411
IZpyBGV1p6M,220,230,skateboarding,train,68412
IZpyBGV1p6M,440,450,skateboarding,train,68413
IZr_1vTYTHQ,27,37,fox barking,train,68414
IZtiMmPN0Xc,0,10,playing harp,test,68415
IZu3c1eNw2Y,12,22,airplane,train,68416
IZu3c1eNw2Y,25,35,airplane,train,68417
IZuuoY5_8oU,30,40,skateboarding,train,68418
IZwy6SkDAVU,30,40,sailing,train,68419
I_0VX1yYQdU,11,21,playing cymbal,train,68420
I_0p9BDtdvk,168,178,scuba diving,train,68421
I_0p9BDtdvk,192,202,scuba diving,train,68422
I_2Wi0y7dqU,82,92,firing muskets,train,68423
I_2Wi0y7dqU,163,173,firing muskets,train,68424
I_34oVPN34w,3,13,donkey ass braying,train,68425
I_34oVPN34w,26,36,donkey ass braying,train,68426
I_3q_dWuk0E,2,12,dog baying,train,68427
I_3q_dWuk0E,12,22,dog baying,train,68428
I_5TsFIAB5A,397,407,car engine idling,train,68429
I_5TsFIAB5A,454,464,car engine idling,train,68430
I_9vhjV6b0g,15,25,arc welding,train,68431
I_B_bBusjoU,18,28,singing choir,train,68432
I_B_bBusjoU,95,105,singing choir,train,68433
I_D5VluKCdg,3,13,arc welding,train,68434
I_D5VluKCdg,25,35,arc welding,train,68435
I_Dqr6WdBHU,8,18,woodpecker pecking tree,train,68436
I_Dqr6WdBHU,23,33,woodpecker pecking tree,train,68437
I_E5FmPkq-M,430,440,people sniggering,train,68438
I_G4uEBkfEU,136,146,playing double bass,train,68439
I_I0aKu9hbs,450,460,child speech kid speaking,train,68440
I_J4gmcdiN8,30,40,church bell ringing,train,68441
I_JPRIJj53E,0,10,disc scratching,train,68442
I_ND-Uw-mNk,30,40,airplane flyby,train,68443
I_QA4FKGWHc,19,29,lathe spinning,train,68444
I_QUt72H_VA,7,17,playing glockenspiel,train,68445
I_QUt72H_VA,17,27,playing glockenspiel,train,68446
I_QqrPynbqs,43,53,volcano explosion,train,68447
I_R6SATSgXU,15,25,playing ukulele,train,68448
I_R_6gRPR40,80,90,playing flute,train,68449
I_RqRi4nRXs,70,80,printer printing,train,68450
I_SzdlhWsyQ,15,25,lighting firecrackers,train,68451
I_WJAC1RvFg,10,20,playing double bass,train,68452
I_WJAC1RvFg,32,42,playing double bass,train,68453
I__AnlUCtNg,23,33,playing timbales,train,68454
I__AnlUCtNg,84,94,playing timbales,train,68455
I_fnP-4bh6g,172,182,cricket chirping,train,68456
I_fnP-4bh6g,346,356,cricket chirping,train,68457
I_h193IuPKY,17,27,vehicle horn car horn honking,train,68458
I_jvVCAadYo,166,176,playing cornet,train,68459
I_jvVCAadYo,243,253,playing cornet,train,68460
I_lpxBzATl4,30,40,horse clip-clop,train,68461
I_mBLWpdwnI,25,35,baby laughter,train,68462
I_q_XCNYSBU,30,40,playing marimba xylophone,train,68463
I_sV3uUwGnQ,39,49,underwater bubbling,train,68464
I_s_gBzEtCs,190,200,chainsawing trees,train,68465
I_tP9CA6hfA,176,186,playing guiro,train,68466
I_tP9CA6hfA,233,243,playing guiro,train,68467
I_vN_BFUr0Y,10,20,train horning,train,68468
I_vXhf6JaoE,70,80,skateboarding,train,68469
I_xgEGprZYM,737,747,mouse clicking,test,68470
Ia1NwQpqKBU,6,16,gibbon howling,train,68471
Ia4FSdXJhc8,60,70,ambulance siren,train,68472
Ia560Ue18KY,417,427,people eating noodle,train,68473
Ia5fgg1v-Do,30,40,female singing,train,68474
Ia67cQ-peFY,50,60,playing saxophone,train,68475
Ia6C4k0o2hc,20,30,ambulance siren,test,68476
Ia6KVduOj8w,160,170,people screaming,train,68477
Ia6SqHW4P5I,289,299,people eating crisps,train,68478
Ia6SqHW4P5I,389,399,people eating crisps,train,68479
Ia6c6uIIb_Q,397,407,playing cornet,train,68480
Ia6c6uIIb_Q,477,487,playing cornet,train,68481
IaAKobKeOtU,271,281,people marching,train,68482
IaAY5PcLHq8,339,349,reversing beeps,train,68483
IaBCp-ZckT8,120,130,francolin calling,test,68484
IaCgOqKsqW8,5,15,race car auto racing,train,68485
IaDbDhLewxE,11,21,sea lion barking,train,68486
IaFAt1AB3R8,160,170,people cheering,train,68487
IaHW15f3lIk,12,22,lathe spinning,train,68488
IaHW15f3lIk,39,49,lathe spinning,train,68489
IaMf11Zkgis,9,19,woodpecker pecking tree,train,68490
IaMf11Zkgis,50,60,woodpecker pecking tree,train,68491
IaPypzyucq8,100,110,ocean burbling,train,68492
IaQQWfzTSxs,180,190,typing on computer keyboard,train,68493
IaSUq14bQ-Y,450,460,stream burbling,train,68494
IaT0oYCe_w0,172,182,train wheels squealing,train,68495
IaV0z8lkZmE,40,50,people farting,train,68496
Iag3wmk9Wj4,230,240,ocean burbling,train,68497
Iag6xsKP4_s,20,30,using sewing machines,train,68498
IagYorhpc_k,6,16,ice cream truck ice cream van,train,68499
IaiB065zsg8,31,41,playing bongo,train,68500
IaiB065zsg8,63,73,playing bongo,train,68501
IakkqyRBHRI,12,22,people whistling,train,68502
IaoN4uzV2Zk,100,110,child speech kid speaking,train,68503
Iap2lufvPwg,21,31,sailing,train,68504
Iap4BfeKDE0,2,12,horse clip-clop,train,68505
Iap_hlKAI_g,1,11,lions roaring,train,68506
Iap_hlKAI_g,24,34,lions roaring,train,68507
IaslSK9Z7_k,210,220,playing bass guitar,train,68508
IauI30205Rw,5,15,playing mandolin,train,68509
IauI30205Rw,39,49,playing mandolin,train,68510
Iax-qwemlrY,19,29,tornado roaring,train,68511
Iax-qwemlrY,121,131,tornado roaring,train,68512
Ib-5EPcnf9Q,29,39,magpie calling,train,68513
Ib-5EPcnf9Q,174,184,magpie calling,train,68514
Ib-5gCTgsRs,23,33,tractor digging,train,68515
Ib1hOx2TMUk,258,268,cow lowing,train,68516
Ib4AIqdEMsA,118,128,people eating apple,train,68517
Ib5BrK2skBk,5,15,tractor digging,train,68518
Ib5BrK2skBk,43,53,tractor digging,train,68519
Ib65n55TEMs,0,10,cat meowing,train,68520
Ib6TOyY5jbA,20,30,playing flute,train,68521
Ib8lS4cTmF0,30,40,engine accelerating revving vroom,train,68522
IbA66TiN1Kk,135,145,people booing,train,68523
IbASbprGEAM,40,50,police car (siren),train,68524
IbBlAATA-4E,94,104,opening or closing car doors,train,68525
IbBy6_Wsik4,30,40,horse clip-clop,train,68526
IbD7T6ZSbnM,30,40,railroad car train wagon,train,68527
IbJaOn7K7bM,426,436,arc welding,train,68528
IbKggh9a0iE,258,268,playing snare drum,test,68529
IbLpltVvYWY,14,24,playing tabla,train,68530
IbNfyZeU-dg,30,40,playing bass guitar,train,68531
IbP23dM_jts,170,180,ambulance siren,train,68532
IbQ9lanAwS8,70,80,race car auto racing,train,68533
IbRqRWwO2jE,374,384,playing washboard,train,68534
IbRqRWwO2jE,723,733,playing washboard,train,68535
IbSYTVRyOLw,160,170,people whistling,test,68536
IbSzAEABHFY,359,369,playing electronic organ,train,68537
IbSzAEABHFY,495,505,playing electronic organ,train,68538
IbUS2L6ny8I,67,77,crow cawing,train,68539
IbUS2L6ny8I,84,94,crow cawing,train,68540
Ibas2aHHcnI,48,58,shot football,train,68541
Ibas2aHHcnI,88,98,shot football,train,68542
Ibbl6TewkHo,220,230,thunder,train,68543
Ibex2TX-iFI,30,40,fire truck siren,train,68544
Ibex2TX-iFI,57,67,fire truck siren,train,68545
IbfKWNsNZGw,0,10,playing vibraphone,train,68546
IbfKWNsNZGw,18,28,playing vibraphone,train,68547
Ibgc-DVgllI,30,40,playing violin fiddle,train,68548
IblhEF_MiH8,400,410,race car auto racing,test,68549
Ibr70BZuYZ0,30,40,pig oinking,train,68550
IbrsNWp8GIo,133,143,playing harmonica,train,68551
IbsALIlSPZU,30,40,pigeon dove cooing,train,68552
Iby8hIuJcqY,124,134,slot machine,train,68553
Ic-DNuZ4Gr0,350,360,subway metro underground,train,68554
Ic-T5M7LAaI,147,157,people eating apple,test,68555
Ic1NEpwOvcQ,119,129,playing harmonica,train,68556
Ic2mi7SiCP4,150,160,driving buses,train,68557
Ic3CVwevSi0,21,31,airplane,train,68558
Ic3UBfhI49I,170,180,playing trombone,train,68559
Ic4BZspmb6Q,63,73,squishing water,train,68560
Ic4BZspmb6Q,76,86,squishing water,train,68561
Ic5RfcLR5IA,289,299,playing squash,train,68562
Ic68w8NslK0,14,24,chicken crowing,train,68563
Ic68w8NslK0,48,58,chicken crowing,train,68564
Ic8NTznXKsA,238,248,people slapping,train,68565
Ic8egwFI1uY,15,25,ferret dooking,train,68566
Ic8rSm3S8ss,50,60,yodelling,train,68567
Ic8rSm3S8ss,74,84,yodelling,train,68568
IcAY1nl83I4,386,396,mynah bird singing,train,68569
IcCTRGiBV0g,140,150,rowboat canoe kayak rowing,train,68570
IcDsqSC5Z-c,32,42,cat purring,train,68571
IcDsqSC5Z-c,172,182,cat purring,train,68572
IcHFJykCIro,30,40,dog howling,test,68573
IcHOlhpmFfk,30,40,subway metro underground,train,68574
IcInGEw-Mng,10,20,driving motorcycle,train,68575
IcPzzwyBfho,430,440,playing bagpipes,train,68576
IcQQAeRqNYk,30,40,motorboat speedboat acceleration,train,68577
IcTbFhf9q1A,30,40,rowboat canoe kayak rowing,train,68578
IcUdR4sio8M,88,98,playing hammond organ,train,68579
IcUdR4sio8M,130,140,playing hammond organ,train,68580
IcV3ahCRZMk,50,60,people crowd,train,68581
IcVIt6e-LLE,560,570,playing piano,train,68582
IcXF-j6aCfY,30,40,fireworks banging,test,68583
IcYwKfAg-b4,0,10,dog whimpering,train,68584
IcZ1gMwxrZA,160,170,people belly laughing,train,68585
IcZib2VgsXM,220,230,church bell ringing,train,68586
IcZpjwoVEFg,30,40,pigeon dove cooing,train,68587
Ic_MLf2ioDE,30,40,playing clarinet,train,68588
IccYBC1mEUw,130,140,male singing,train,68589
Ici8yxQy6RI,1,11,beat boxing,train,68590
IcklnE-1zBM,282,292,people slurping,train,68591
IcklnE-1zBM,727,737,people slurping,train,68592
IckvLvmXEBk,330,340,motorboat speedboat acceleration,test,68593
Icl1L9Wb1X4,20,30,skidding,train,68594
IclFv7GGoDI,40,50,ambulance siren,train,68595
IcllQhGAZwE,93,103,swimming,train,68596
IcllQhGAZwE,238,248,swimming,train,68597
Icmmjnr6x2I,0,10,ocean burbling,train,68598
Icq5e4vvUNk,4,14,people eating,train,68599
IcrggFzMraw,56,66,people booing,train,68600
IcsRZBYLoDc,40,50,printer printing,train,68601
IcsTRtM34RE,104,114,fire truck siren,train,68602
Icsl6W9wjjw,420,430,slot machine,train,68603
IcstXRKX2_Y,33,43,rope skipping,train,68604
IcwhwZr7_EU,594,604,underwater bubbling,train,68605
Id0cqNWZ50Y,36,46,rapping,train,68606
Id1Yv5F1wKw,0,10,disc scratching,train,68607
Id2tPODl-Wc,30,40,people whistling,train,68608
Id4DR-Ns7GY,150,160,driving motorcycle,train,68609
Id4l4aeJvQk,136,146,playing squash,train,68610
Id5-qEzvhl8,30,40,subway metro underground,train,68611
Id7fAxveWVQ,30,40,playing flute,train,68612
Id91GOiG7sA,50,60,people babbling,train,68613
Id9kfFPshcE,7,17,car passing by,train,68614
IdEI53wO_QM,116,126,writing on blackboard with chalk,train,68615
IdEI53wO_QM,835,845,writing on blackboard with chalk,train,68616
IdHeNdpn0p8,1,11,cow lowing,train,68617
IdHeNdpn0p8,22,32,cow lowing,train,68618
IdI5sEKGWtE,580,590,male speech man speaking,train,68619
IdJTmZvbnUo,30,40,people sniggering,train,68620
IdJZwWGgEww,30,40,engine accelerating revving vroom,train,68621
IdJeCjIwGFk,229,239,playing hammond organ,train,68622
IdKZ4KEzPA4,34,44,beat boxing,train,68623
IdLHAqL8KJw,320,330,baby babbling,test,68624
IdNKuFecdBs,1,11,dog growling,train,68625
IdPdKxmhahc,30,40,pig oinking,train,68626
IdQmWL2jNPU,160,170,fireworks banging,train,68627
IdY7d2Y-QYE,80,90,playing darts,train,68628
IdZ1yxrt-lc,0,10,gibbon howling,train,68629
IdZ1yxrt-lc,11,21,gibbon howling,train,68630
Idc_9QMkR54,410,420,driving buses,train,68631
Idcfw0E5ZtQ,0,10,striking pool,train,68632
Idcfw0E5ZtQ,11,21,striking pool,train,68633
IdeKwikb73Y,7,17,heart sounds heartbeat,train,68634
IdeKwikb73Y,135,145,heart sounds heartbeat,train,68635
Idf-WCbVe_U,11,21,people booing,test,68636
IdfGrDVLuo4,12,22,goat bleating,train,68637
IdfGrDVLuo4,30,40,goat bleating,train,68638
IdfYnsUa_1Q,24,34,playing didgeridoo,train,68639
Idg8tlMck1g,52,62,cat purring,train,68640
Idg8tlMck1g,113,123,cat purring,train,68641
IdjAYKYjepE,222,232,underwater bubbling,train,68642
IdkAQNGihZU,151,161,civil defense siren,test,68643
IdlnP0oRT0s,7,17,wind noise,train,68644
IdmS6Mw0ieE,6,16,cricket chirping,train,68645
IdmS6Mw0ieE,69,79,cricket chirping,train,68646
IdmhuP_16qM,698,708,forging swords,test,68647
Idmz3q3uO9o,30,40,playing bagpipes,train,68648
IdpHIxYjqv4,310,320,sloshing water,train,68649
IdqTtYcY8L4,140,150,splashing water,test,68650
IdqfkzK8rRE,120,130,woodpecker pecking tree,train,68651
IdtQnJX9kAI,370,380,mouse pattering,train,68652
Ie1NhunnWa8,0,10,owl hooting,train,68653
Ie2xHRNnrDU,80,90,cheetah chirrup,train,68654
Ie2xHRNnrDU,188,198,cheetah chirrup,train,68655
Ie4QxKrlsgw,30,40,dog bow-wow,train,68656
Ie6bFG1fnyY,30,40,lions growling,train,68657
Ie6dt2OmhMg,40,50,volcano explosion,train,68658
Ie6dt2OmhMg,50,60,volcano explosion,train,68659
Ie8Pd7aMdTk,29,39,cattle mooing,train,68660
Ie8Pd7aMdTk,51,61,cattle mooing,train,68661
Ie8lI5HnSk4,165,175,playing oboe,test,68662
Ie8sNEBBvcE,349,359,playing table tennis,train,68663
Ie8zudWfCMc,69,79,frog croaking,train,68664
Ie8zudWfCMc,120,130,frog croaking,train,68665
IeARLFHQrug,0,10,wind noise,train,68666
IeD1mYAws1U,7,17,motorboat speedboat acceleration,train,68667
IeD5tKVhuI4,30,40,playing synthesizer,train,68668
IeDHdUSn9kg,30,40,pigeon dove cooing,train,68669
IeEYOwOM5xA,478,488,singing bowl,train,68670
IeG7MzKeYvM,50,60,opening or closing drawers,train,68671
IeG7MzKeYvM,83,93,opening or closing drawers,train,68672
IeJrCAZiGtM,258,268,waterfall burbling,train,68673
IeJrCAZiGtM,286,296,waterfall burbling,train,68674
IeK6EDl8Z_k,33,43,people clapping,train,68675
IeMK0sDqbTE,104,114,barn swallow calling,train,68676
IeMnkNJiyzY,70,80,playing saxophone,train,68677
IeOBGFuhdto,47,57,playing electronic organ,train,68678
IeOBGFuhdto,204,214,playing electronic organ,train,68679
IePSK-iR6gE,72,82,tractor digging,train,68680
IePSz_4TRaQ,19,29,raining,train,68681
IeQ7sDuyGcE,28,38,playing oboe,train,68682
IeQ7sDuyGcE,94,104,playing oboe,train,68683
IeS5qVMohVM,30,40,baby crying,train,68684
IeTOZEQswmM,9,19,typing on computer keyboard,train,68685
IeTOZEQswmM,21,31,typing on computer keyboard,train,68686
IeTyY668tR0,39,49,playing harpsichord,train,68687
IeTyY668tR0,100,110,playing harpsichord,train,68688
IeVszo_CjrQ,21,31,playing electronic organ,train,68689
IeW36MTcnBs,117,127,dog growling,train,68690
IeWlrjnbK2E,133,143,playing table tennis,train,68691
IeXXFpLwsfc,30,40,race car auto racing,train,68692
IeZN4A1EoqQ,5,15,swimming,train,68693
IeZN4A1EoqQ,541,551,swimming,train,68694
Ie_a7zLUnGo,2,12,elephant trumpeting,train,68695
IeapE3z-v3Q,74,84,playing bass drum,test,68696
IeapE3z-v3Q,129,139,playing bass drum,test,68697
Ieca4fwxfyY,49,59,tractor digging,train,68698
IedxNpk3Yns,105,115,playing bongo,test,68699
IeeZy1oJmnk,95,105,police radio chatter,train,68700
IeeZy1oJmnk,120,130,police radio chatter,train,68701
Iejp01l-1uw,9,19,lions roaring,train,68702
IekAdd5yqHY,22,32,people shuffling,train,68703
IeoZ2yjTmMY,175,185,crow cawing,train,68704
Ieoyx4Hkaoo,275,285,electric shaver electric razor shaving,train,68705
Ieoyx4Hkaoo,316,326,electric shaver electric razor shaving,train,68706
IerB57wKkng,30,40,chicken crowing,train,68707
IesPBsZr7XI,30,40,engine accelerating revving vroom,train,68708
IevRzGh8uMs,134,144,train whistling,test,68709
IewSze1nsAU,4,14,lighting firecrackers,train,68710
IeyAiAvke2s,910,920,electric shaver electric razor shaving,train,68711
